id,name,popularity,artists,release_date,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
6dFn6my1sHK2bcf23GlHwM,2009,66,['Mac Miller'],2018-08-03,347986,0.77,0.533,0.496,0.000164,6.0,0.0969,-9.363,0.0,0.517,155.158,4.0,0.173
6vnfObZ4Ys70SBAtti1xZ9,COFFEE BEAN,68,['Travis Scott'],2018-08-03,209115,0.0862,0.81,0.582,0.00681,5.0,0.207,-5.098,0.0,0.125,95.004,4.0,0.503
3EikYy40GMSp8l5mDV6IQo,Foot Fungus,64,['Ski Mask The Slump God'],2018-11-30,129546,0.257,0.881,0.623,1.5e-06,1.0,0.0964,-9.662,1.0,0.119,88.953,4.0,0.744
7uUahoeqGNRMbpdeiLj1rS,Panic Room,68,['Au/Ra'],2018-02-09,237772,0.152,0.495,0.426,5.65e-06,8.0,0.099,-9.434,1.0,0.0736,97.91,4.0,0.0636
5n2XTRsYFlZwNBp06KAjDX,Madura,75,"['Cosculluela', 'Bad Bunny']",2018-04-13,190995,0.132,0.794,0.546,1.58e-06,11.0,0.139,-7.729,1.0,0.314,175.96,4.0,0.759
113xf7t4qNM7038YJvauik,Nervous,72,['The Neighbourhood'],2018-11-02,245000,0.0213,0.589,0.614,0.165,0.0,0.31,-7.528,0.0,0.0426,119.837,4.0,0.318
3A2yGHWIzmGEIolwonU69h,Act Up,64,['City Girls'],2018-11-16,158332,0.0167,0.938,0.638,0.0,8.0,0.111,-4.713,1.0,0.189,97.075,4.0,0.313
3R9j8urSPiBbapNbyuSYkE,Grinding All My Life,65,['Nipsey Hussle'],2018-02-16,175040,0.0491,0.6,0.716,0.0,3.0,0.109,-5.554,0.0,0.384,180.165,4.0,0.246
0DWXEQvxbrDlJ1tt9Q1Zc9,Reckless Love,64,['Cory Asbury'],2018-01-26,333386,0.0291,0.572,0.685,0.0,6.0,0.0963,-7.29,1.0,0.0356,110.699,4.0,0.232
3QE9qyQrIgefznSchAYJPB,When She Comes Home Tonight,62,['Riley Green'],2018-06-01,250253,0.259,0.606,0.455,2.99e-06,6.0,0.159,-7.317,1.0,0.0288,144.836,3.0,0.329
68QcquxCS39cQGTsRrJWIR,Amorfoda,74,['Bad Bunny'],2018-02-15,153887,0.985,0.749,0.418,0.000126,9.0,0.0832,-7.925,0.0,0.0587,147.887,3.0,0.307
7szBZqBJuj9eAC8HJ4CyTM,That I Miss You,66,['Vansire'],2018-07-17,140116,0.306,0.779,0.572,0.739,4.0,0.106,-9.259,1.0,0.0396,114.994,4.0,0.967
