id,name,popularity,artists,release_date,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
30Zcjs7pgEkmJA1lEbGSWT,FML,61,['Kanye West'],2016-06-10,236120,0.329,0.527,0.415,0.0,5.0,0.195,-7.184,1.0,0.131,125.357,4.0,0.12
5GFb9XV4WnIQZ3H6dr9lbd,Mañana Voy A Conquistarla,66,['Gerardo Ortiz'],2016-02-02,145560,0.269,0.52,0.748,0.0,8.0,0.117,-5.222,0.0,0.0901,82.206,4.0,0.596
5isGPubntLfwqe1C8FYyrQ,Glass Houses,60,['Bad Omens'],2016-08-19,240898,8.98e-05,0.482,0.971,0.0,6.0,0.218,-3.191,1.0,0.155,114.97,4.0,0.168
7sBwAWyXfiIgrYQ8BaJESH,Keep The Family Close,59,['Drake'],2016-05-06,328906,0.149,0.378,0.566,0.0,9.0,0.382,-7.685,0.0,0.0482,87.691,3.0,0.196
4SYUUlkScpNR1QvPscXf8t,Too Young,60,['Post Malone'],2016-12-09,237146,0.268,0.639,0.634,3.22e-05,11.0,0.0829,-6.526,0.0,0.0458,123.035,4.0,0.224
2t03vqSeWEX0HjtdozYSpr,Itsy Bitsy Spider,59,['Toddler Tunes'],2016-03-01,137454,0.302,0.901,0.526,0.0,1.0,0.054,-7.295,0.0,0.0362,109.948,4.0,0.706
4PA16FAl8LPmFmOhARawdV,Weston Road Flows,59,['Drake'],2016-05-06,253533,0.0635,0.623,0.74,0.0,1.0,0.366,-6.942,1.0,0.307,82.877,4.0,0.35
6S2gYweMmT6xygVh5q3QLa,House of Cards (Full Length Edition),65,['BTS'],2016-05-02,226212,0.336,0.367,0.668,0.0,2.0,0.147,-4.484,0.0,0.052,104.961,4.0,0.384
1U0xkg7vuzXKWaNccZ7WHi,Rum,56,['Brothers Osborne'],2016-01-15,213413,0.43,0.829,0.63,1.32e-05,3.0,0.109,-6.014,1.0,0.0583,121.041,4.0,0.886
4vQ6z9ZL5mdcQLmbZBvXrl,She's Out Of Her Mind,59,['blink-182'],2016-07-01,162720,0.00448,0.447,0.967,0.0,0.0,0.487,-2.706,1.0,0.0791,179.999,4.0,0.606
2Vn92UPSmDMynFENzpe2zP,Open Your Eyes,55,['STRFKR'],2016-11-04,232946,0.00554,0.67,0.753,0.613,0.0,0.152,-4.3,0.0,0.0323,129.987,4.0,0.4
6XMYnm4OTEysN8blzqiCL9,Ain't No Man,56,['The Avett Brothers'],2016-06-24,212346,0.331,0.787,0.689,0.0,11.0,0.114,-5.617,1.0,0.319,90.528,4.0,0.779
7Gr8gb3hqKr4zEbFlrVYPQ,Warm Up,59,['NF'],2016-10-07,180506,0.144,0.588,0.474,0.0,1.0,0.112,-7.206,1.0,0.141,127.986,3.0,0.108
13b32GfUIo3BV93C8KtEdj,We Don't Have To Dance,61,['Andy Black'],2016-03-18,193552,0.0056,0.535,0.929,0.0,8.0,0.0925,-4.223,1.0,0.0958,146.068,4.0,0.649
7lCm29V5brfV81w1ytFwYZ,Prenda Querida,63,['Los Cadetes De Linares'],2016-04-25,183053,0.209,0.84,0.796,0.0024,8.0,0.0908,-5.678,1.0,0.119,110.438,4.0,0.787
6VtdWaBrPqG0NuxdjogzrM,Only a Holy God,59,['CityAlight'],2016-12-04,346373,0.55,0.403,0.517,0.0,2.0,0.876,-5.948,1.0,0.0302,147.98,3.0,0.217
5OpjJ9qy54D3PzQJ1s4Q9X,TESTIFY,56,['NEEDTOBREATHE'],2016-07-15,243800,0.471,0.495,0.71,0.0,0.0,0.0703,-3.941,1.0,0.0288,90.024,4.0,0.319
1VGeAuxojwsxwvtv610PQX,El Asesino,63,['Los Cadetes De Linares'],2016-04-25,169373,0.654,0.583,0.345,0.0,8.0,0.0899,-7.427,1.0,0.0399,185.095,3.0,0.818
6yja5esGPVO3Pg0crH1IW5,That's All I Need,55,['Dirty Heads'],2016-07-15,213147,0.0453,0.767,0.688,0.0,11.0,0.399,-6.785,0.0,0.0747,92.019,4.0,0.665
17o747C5ZZ3UnAg0zNBjOW,Fireworks,60,['Mitski'],2016-06-17,157982,0.000828,0.332,0.307,0.00022,7.0,0.0976,-11.231,1.0,0.0359,76.583,4.0,0.159
5JQeFVoT7dpl6NmVObf3LG,Stonecutters,64,['DOPE LEMON'],2016-07-16,270053,0.0158,0.427,0.728,0.589,2.0,0.148,-6.49,1.0,0.027,149.265,4.0,0.327
6CmFzaTvg7lRSAWwHmBDfj,Amor Del Bueno,64,['Calibre 50'],2016-09-23,193386,0.506,0.711,0.609,0.0,10.0,0.139,-4.488,1.0,0.0348,138.108,3.0,0.829
6pnD89Q888HUHhcwQUTky8,Free Animal,61,['Foreign Air'],2016-09-23,180213,0.0904,0.577,0.583,0.0,5.0,0.0937,-7.257,0.0,0.0433,80.002,4.0,0.406
3ApAsbQP7d5GlFwwdExaTY,Poplar St,58,['Glass Animals'],2016-08-26,262539,0.247,0.575,0.446,0.00567,4.0,0.137,-7.802,0.0,0.0296,68.985,4.0,0.259
7oAuqs6akGnPU3Tb00ZmyM,All Night,61,['Beyoncé'],2016-04-23,322000,0.392,0.574,0.573,2.16e-05,11.0,0.0933,-7.079,1.0,0.085,136.304,4.0,0.626
4s2BWgnSQ9NZiOQM4PP4HB,44 Bars,58,['Logic'],2016-07-01,182266,0.351,0.728,0.628,0.0,6.0,0.198,-8.83,0.0,0.319,94.128,4.0,0.313
7y9l4rJLsXQMHciCNSgZmi,Back from the Dead,62,['Skillet'],2016-08-05,213586,0.00642,0.571,0.967,5.8e-06,9.0,0.227,-3.717,1.0,0.0716,161.962,4.0,0.712
66Q3fAmSX5eHamgbKa9alP,Real Friends,61,['Kanye West'],2016-06-10,251573,0.262,0.441,0.744,0.000382,6.0,0.138,-6.248,0.0,0.476,81.396,4.0,0.124
3vFdNZTedff0LeqZjWxS1W,We Went,56,['Randy Houser'],2016-03-11,179360,0.097,0.646,0.882,0.0,4.0,0.311,-3.77,0.0,0.0371,101.997,4.0,0.544
0ifooM33X1iBxVYyOkSbXW,A Lonely Night,63,['The Weeknd'],2016-11-25,220173,0.0431,0.853,0.663,8.71e-06,7.0,0.0891,-6.955,0.0,0.0755,113.998,4.0,0.864
1P9EVGR0fFRVaLL8edTlGR,Drop 'Em Out,60,['Wheeler Walker Jr.'],2016-02-12,94293,0.179,0.691,0.588,0.0,0.0,0.0832,-7.96,1.0,0.101,95.648,4.0,0.972
55BOHRBoPZAyJGCpKR5R16,Backroad Song,56,['Granger Smith'],2016-03-04,236786,0.0352,0.488,0.833,0.0168,11.0,0.34,-6.571,1.0,0.0437,174.008,4.0,0.751
00ZprREYIexO3pgJlPgPau,My Body's Made of Crushed Little Stars,59,['Mitski'],2016-06-17,116742,2.14e-05,0.199,0.746,5e-05,7.0,0.471,-8.234,1.0,0.0648,82.348,4.0,0.328
1cKfbgfOojLCCBTYvH6J57,Way To Go,57,['Empire Of The Sun'],2016-10-28,192146,0.029,0.59,0.867,5.77e-06,2.0,0.0654,-3.82,1.0,0.0674,122.582,4.0,0.617
5aeIj88MLdekYvObw5Yisk,Is There Anybody Out There?,63,['Machine Head'],2016-06-03,272665,0.00532,0.408,0.953,0.0,7.0,0.338,-3.883,1.0,0.226,177.94,4.0,0.291
6MExehlWTF49eRhXAXRpB1,Edward 40hands,56,['Mom Jeans.'],2016-07-03,266427,0.00429,0.426,0.837,9.95e-05,9.0,0.0949,-7.21,1.0,0.0448,172.007,4.0,0.37
1SGlXOc661edija3RJ8OMH,"skyscrapers (love now, cry later)",60,['Lil Peep'],2016-06-10,121920,0.0137,0.659,0.427,0.0,2.0,0.135,-8.425,1.0,0.0376,112.205,4.0,0.0367
6eB5YDhEiJ2vsNajJP3732,Todavía Me Amas,65,['Aventura'],2016-02-05,285226,0.618,0.797,0.536,0.0,11.0,0.234,-8.469,0.0,0.037,130.018,4.0,0.925
4M2t7bP4Mq87mGMn0PObUX,untitled 06 | 06.30.2014.,59,['Kendrick Lamar'],2016-03-04,208013,0.0992,0.669,0.541,7.69e-06,4.0,0.254,-11.291,0.0,0.0461,89.083,4.0,0.645
1WFAhQMCbWkYq8dUqPakEM,Kiss Goodbye,55,['Cody Johnson'],2016-08-05,200786,0.148,0.613,0.636,0.0,7.0,0.107,-5.14,0.0,0.0295,87.021,4.0,0.246
4US4uNDUynAor7UMaQHaxv,Mujer De Piedra,67,['Gerardo Ortiz'],2016-04-15,173866,0.545,0.678,0.481,0.0,7.0,0.0741,-6.931,1.0,0.0447,148.323,3.0,0.971
0gVhfijOGB9TLUzWMwPIFh,Rocks and Relics (Live),55,['Tyler Childers'],2016-12-02,182080,0.261,0.52,0.374,0.0017,0.0,0.634,-12.128,1.0,0.0368,142.327,4.0,0.372
2rKmNEYrQxaOPZrOWKZpOc,Up There,58,['Post Malone'],2016-12-09,194826,0.373,0.654,0.378,1.07e-05,5.0,0.0971,-8.108,0.0,0.0321,72.975,4.0,0.437
1VJgMkxFY3JSgiUWZNeycd,Until the Sun Needs to Rise,63,['RÜFÜS DU SOL'],2016-01-22,292044,0.011,0.726,0.691,0.294,8.0,0.0916,-8.033,1.0,0.0337,119.996,4.0,0.118
52cAkSzlq9EazltFspHw5W,Something 'Bout,55,['Damedot'],2016-08-01,218257,0.2,0.633,0.898,0.00373,8.0,0.35,-7.726,0.0,0.295,176.026,4.0,0.514
2JNqLKnqJejNzrmRLNFNFL,Culón Culito,68,['Cartel De Santa'],2016-11-18,223560,0.373,0.762,0.862,0.0,6.0,0.836,-3.706,1.0,0.0996,102.84,4.0,0.95
3odrUVQ9tvRpkC9II2oWzx,"Still Falling For You - From ""Bridget Jones's Baby""",67,['Ellie Goulding'],2016-08-19,240867,0.553,0.473,0.518,1.26e-06,1.0,0.111,-8.1,1.0,0.0405,96.129,4.0,0.18
3xAXYCtd98G5G0SSJAHtqd,Dip Dip,56,['21 Savage'],2016-05-16,151614,0.128,0.726,0.597,0.0326,7.0,0.131,-8.574,1.0,0.145,83.021,4.0,0.367
3UNoPBNWST9mQleI5T53zL,Smile,57,['Isaiah Rashad'],2016-01-15,203371,0.537,0.783,0.563,0.0,2.0,0.392,-8.132,1.0,0.276,132.155,4.0,0.517
6tHt7Ln9RV8FTlT4kTxr2b,Not Nice,61,['PARTYNEXTDOOR'],2016-08-12,202661,0.0253,0.554,0.497,0.00123,0.0,0.12,-9.309,1.0,0.0868,96.556,3.0,0.721
1MQ8ydvrTnn2QJgXFATJvD,Ex Calling,58,['6LACK'],2016-11-18,211960,0.00561,0.773,0.564,1.99e-05,1.0,0.213,-7.241,1.0,0.249,155.976,4.0,0.0588
4WTQHDAVAzbibRUcwzQfpp,Through It All,58,['From Ashes to New'],2016-02-26,213052,0.00355,0.535,0.944,7.55e-06,5.0,0.0362,-5.151,0.0,0.0981,75.009,4.0,0.489
4t2AnYhvH7gr59zLJ5Cn6c,The Way She Rides,58,['Luke Combs'],2016-11-04,165666,0.0499,0.431,0.816,0.0,7.0,0.0974,-4.833,1.0,0.0478,174.045,4.0,0.853
4NPGGsTmm3JM4wOpWCT0T8,Sientes Lo Que Siento,68,['Virlan Garcia'],2016-02-24,203253,0.856,0.627,0.29,0.0,9.0,0.119,-6.727,0.0,0.0478,70.21,4.0,0.737
0ZAiqymvbQUZAh9y6ZT3Rm,XO,60,['EDEN'],2016-08-19,159512,0.625,0.611,0.39,0.0,2.0,0.118,-5.861,0.0,0.116,163.897,4.0,0.617
1MkFj1ThZZxjYMNkczx9mk,Be Alright,59,['Ariana Grande'],2016-05-20,179293,0.169,0.813,0.456,2.86e-06,1.0,0.105,-7.667,0.0,0.0684,108.801,4.0,0.587
6dw1sbdCwW5sbsbcpq6QED,Like An Animal,61,['RÜFÜS DU SOL'],2016-01-22,241580,0.0341,0.71,0.748,0.000105,9.0,0.0897,-6.244,0.0,0.0305,119.994,4.0,0.38
4y3l1Qk130C1ebtgIGxltq,Spaced Out,55,['Young Nudy'],2016-10-02,189554,0.0493,0.704,0.594,5.29e-05,2.0,0.132,-6.966,1.0,0.211,78.585,4.0,0.296
0k23rRi1B8ZHrKtzECGoyk,Sigo Extrañándote,68,['J Balvin'],2016-06-24,201280,0.154,0.896,0.859,0.000109,11.0,0.212,-4.232,0.0,0.21,93.016,4.0,0.938
1hSBVYwG0UPeou0ORftrxm,Do You Believe in God?,57,['$uicideboy$'],2016-05-25,118073,0.0388,0.794,0.535,1.02e-05,0.0,0.555,-5.698,1.0,0.0506,120.067,4.0,0.0487
0B0tYbVp7pDQAqKDhgMeaL,Too Good to Say Goodbye,66,['Bruno Mars'],2016-11-17,281826,0.0389,0.587,0.63,0.0,2.0,0.35,-6.054,1.0,0.0311,76.97,4.0,0.433
1w1kzejjmiMhdWAOecgo4l,They Don't Know,58,['Ariana Grande'],2016-09-23,197253,0.00383,0.671,0.71,1.7e-06,7.0,0.14,-6.749,1.0,0.273,98.073,4.0,0.71
2SzjMcZIsE2zUWQnccsTAo,goosebumps,58,['Travis Scott'],2016-09-15,243836,0.0868,0.847,0.719,0.0,4.0,0.148,-3.3,0.0,0.0468,130.032,4.0,0.442
4hYNZvsCnAOZP0lADhpmgC,(L)MIRL,58,['Deftones'],2016-04-08,302413,0.00116,0.312,0.759,0.791,2.0,0.108,-4.992,0.0,0.0342,140.069,4.0,0.0916
0tZIR4O5WX47JBC1TCcxxY,Frogman,55,['Whiskey Myers'],2016-09-09,218896,0.0277,0.362,0.826,0.0,0.0,0.176,-5.416,1.0,0.0449,147.204,4.0,0.596
4ITKXtvVKlf8yrzGvaFa3r,A Girl Named Drool and a Pack of Kools,56,['$uicideboy$'],2016-05-25,174550,0.284,0.584,0.491,0.000328,5.0,0.153,-9.79,0.0,0.0376,127.957,4.0,0.296
5mPSyjLatqB00IkPqRlbTE,Pop Style,58,['Drake'],2016-05-06,212946,0.192,0.713,0.462,2.16e-06,7.0,0.105,-10.027,1.0,0.123,133.053,4.0,0.0594
794wvyVcaQpECvWCBQpaTB,*Sobs Quietly*,56,['Mom Jeans.'],2016-07-03,118464,0.00599,0.422,0.785,1.5e-06,9.0,0.0941,-9.474,1.0,0.0949,117.156,3.0,0.396
03L2AoiRbWhvt7BDMx1jUB,U With Me?,59,['Drake'],2016-05-06,297373,0.338,0.429,0.43,1.18e-05,2.0,0.138,-11.373,1.0,0.165,174.983,4.0,0.125
3sQbArSXY6C0YxUIrSBuNb,Silver Dagger,55,['Charley Crockett'],2016-06-06,146455,0.329,0.481,0.68,1e-05,2.0,0.109,-4.822,0.0,0.0558,156.053,4.0,0.666
2c8sgbZoEanC3QyFNZxUcA,Flexicution,57,['Logic'],2016-07-01,218946,0.0619,0.782,0.713,0.00125,0.0,0.108,-6.576,0.0,0.0899,159.839,4.0,0.68
33qrQEXQJg4uk6k8fZgoOa,Phantom Bride,58,['Deftones'],2016-04-08,293053,0.0158,0.266,0.654,0.497,9.0,0.11,-6.438,1.0,0.0466,47.73,3.0,0.285
211mktDmIq7g2Q4gBTXphj,No Lo Hice Bien,65,['Los Plebes del Rancho de Ariel Camacho'],2016-03-04,183547,0.653,0.607,0.51,2.87e-06,9.0,0.0698,-5.146,1.0,0.0298,155.226,3.0,0.781
2YgtXx9OVBOzja9Fckb4FY,Great Are You Lord,56,['one sonic society'],2016-08-11,232379,0.0832,0.492,0.656,0.0,9.0,0.202,-7.361,1.0,0.0365,147.948,3.0,0.358
7myke8Id4WyKFlWcRBJdIF,Hardwired,55,['Metallica'],2016-11-18,191331,1.15e-05,0.13,0.991,0.00412,11.0,0.225,-3.126,1.0,0.0604,185.364,4.0,0.505
2KklXplRtxMsBYo474Es0w,Be Mine,72,['Ofenbach'],2016-11-25,161322,0.194,0.779,0.666,0.000556,5.0,0.0576,-7.361,1.0,0.0482,123.024,4.0,0.507
06l8eDJb6lK9goc7xceMHV,Gehenna,57,['Loathe'],2016-07-08,64281,0.968,0.209,0.21,0.996,1.0,0.361,-16.13,0.0,0.037,85.904,4.0,0.0347
5BMwpS4iYKR30kq9U9beaT,City Of Stars,63,['Ryan Gosling'],2016-12-09,111240,0.954,0.585,0.0809,0.0233,6.0,0.0935,-19.346,0.0,0.0523,98.379,4.0,0.204
7scGzRwZMeHzFNuEJgnzvh,I Won't Give In,60,['Asking Alexandria'],2016,229600,0.00623,0.428,0.914,0.0,2.0,0.309,-3.017,1.0,0.0762,74.988,4.0,0.495
3CV4lFELdziNM1OnHU8nwz,I Get to Love You,62,['Ruelle'],2016-02-12,239362,0.924,0.335,0.251,0.0,2.0,0.111,-6.225,1.0,0.0317,153.298,3.0,0.0863
424GDxARRXRaZ7Mla9EDI2,The Mystic,61,['Adam Jensen'],2016-11-04,189600,0.358,0.556,0.72,0.0,4.0,0.146,-5.132,0.0,0.0415,125.324,4.0,0.405
1p14xNSMBasfxLqTBn7k6L,Pistoleros Famosos,61,['Los Cadetes De Linares'],2016-04-25,159786,0.522,0.743,0.49,0.0,10.0,0.101,-6.857,1.0,0.0338,97.488,4.0,0.959
1rwGdnrtWnPYBipRrjnzEm,O-o-h Child,57,['The Five Stairsteps'],2016-07-01,197440,0.00156,0.512,0.56,0.000168,1.0,0.646,-10.429,1.0,0.0412,87.277,4.0,0.551
2vkh4fXp3muk6hgOP7luSu,Bailando Con la Muerte,63,['La Santa Grifa'],2016-01-11,399098,0.38,0.736,0.526,0.0,0.0,0.0972,-7.186,0.0,0.415,80.494,4.0,0.565
0Pr05tDGNCf4f8Fe8ubSJ4,Abusadora,61,['Oro Solido'],2016,279893,0.0714,0.746,0.772,0.00155,7.0,0.0444,-9.415,1.0,0.152,169.985,4.0,0.66
7bxGcILuAjkZzaveU28ZJS,Save Me,67,['BTS'],2016-05-02,196505,0.0269,0.613,0.822,0.0,1.0,0.0783,-3.48,1.0,0.062,139.936,4.0,0.54
3GR0V5mwjNInFEGG7tYtxE,I'm Done,54,['Koe Wetzel'],2016-08-17,210576,0.0907,0.655,0.688,1.3e-06,0.0,0.0861,-7.247,1.0,0.037,129.961,4.0,0.173
52UFaisgZzjLPyuhf01Amo,Pink Noise for Sleeping,56,['Pink Noise'],2016-05-24,300187,0.968,0.105,0.0328,0.874,1.0,0.112,-33.814,1.0,0.0748,78.386,1.0,0.014
4vcoNCrTtunmJ9q8srpVly,Season 2 Episode 3,56,['Glass Animals'],2016-08-26,243509,0.543,0.742,0.289,4.57e-05,5.0,0.228,-7.833,0.0,0.115,147.986,4.0,0.71
3W0Fvft7V7MtSftTrC8MSQ,Friend Zone,56,['A Boogie Wit da Hoodie'],2016-09-16,235776,0.434,0.532,0.608,0.0,10.0,0.379,-8.227,0.0,0.358,82.862,4.0,0.502
3R4jodloIlJ3GQffZtxlDI,Cake By The Ocean,58,['DNCE'],2016-11-18,219146,0.166,0.77,0.75,0.0,4.0,0.0434,-5.44,0.0,0.0532,119.006,4.0,0.886
3R6dPfF2yBO8mHySW1XDAa,Solo Dance,59,['Martin Jensen'],2016-11-04,174933,0.0485,0.746,0.846,0.0,9.0,0.195,-2.432,1.0,0.048,114.955,4.0,0.403
0c7o0AEDnXKGZto2FVuyGG,Faster Car,58,['Loving Caliber'],2016-02-22,227175,0.244,0.829,0.509,4.45e-05,6.0,0.0957,-8.711,1.0,0.0729,131.065,4.0,0.854
1sXJ0TZDdYBIV4mlzQFi4j,Fall in Love,56,['A Boogie Wit da Hoodie'],2016-09-16,214857,0.261,0.842,0.727,0.0,0.0,0.131,-6.241,1.0,0.0675,107.994,4.0,0.721
71OvX5NNLrmz7rpq1ANTQn,Daddy Lessons,61,['Beyoncé'],2016-04-23,287986,0.273,0.643,0.503,0.0,7.0,0.349,-8.37,1.0,0.216,90.886,4.0,0.598
3BSi5qoJGLab7rn7zfmTPA,A Groovy Kind of Love - 2016 Remaster,56,['Phil Collins'],2016-10-14,210346,0.414,0.456,0.243,4.45e-06,2.0,0.116,-12.19,1.0,0.0286,144.13,4.0,0.19
6zvsh5ev7zJ8gz96bfBnZx,One Thing,54,['Kevin Gates'],2016-01-29,199306,0.00892,0.733,0.602,0.0,1.0,0.0691,-7.144,0.0,0.28,140.006,3.0,0.308
6qdbqO1dISf7LRWulASKYV,Box Fan Rest Sound,57,['Fan Sounds'],2016-11-11,222760,,,,,,,,,,,,
35QAUfIbfIXT3p3cWhaKxZ,California,59,['The Lagoons'],2016-08-02,261773,0.276,0.786,0.686,0.668,4.0,0.0416,-7.18,1.0,0.0289,119.997,4.0,0.542
4RVDMSnj0BdE03cbbYg5rW,Purp,54,['Kodak Black'],2016-06-10,240274,0.0926,0.709,0.476,0.0,7.0,0.0842,-6.61,0.0,0.0385,111.997,4.0,0.395
1s4Nc5XFspnFHEHLv92gak,Sympathy,57,['Too Close To Touch'],2016-09-23,216120,0.00112,0.382,0.799,4.54e-05,6.0,0.138,-3.676,0.0,0.0607,140.059,4.0,0.244
0VYhxVxH9ijmdHUKsON9Bk,SideLine Watching (Hold Up),56,['Lil Uzi Vert'],2016-08-10,191033,0.281,0.747,0.553,0.0,1.0,0.117,-7.294,1.0,0.117,141.888,4.0,0.262
1wIQtB3UQ1TfjNMZZqO6eh,everybody dies,57,['J. Cole'],2016-12-06,161826,0.281,0.779,0.694,1.36e-05,9.0,0.109,-9.376,1.0,0.2,82.861,4.0,0.569
1N7Aep1OewK9diaN9WbuuR,Stupid for You,55,['Waterparks'],2016-11-03,191544,0.024,0.581,0.922,0.0,1.0,0.202,-3.408,0.0,0.0666,118.408,4.0,0.596
1Rrj7KyS2R6SP9CQMDJW1w,VERY NICE,68,['SEVENTEEN'],2016-07-04,192092,0.0526,0.746,0.898,0.0,3.0,0.0858,-2.818,0.0,0.0725,121.967,4.0,0.879
5hqh0JUxRShhqdaxu7wlz5,Park,56,['Isaiah Rashad'],2016-09-02,173290,0.17,0.856,0.632,0.0,7.0,0.306,-10.068,1.0,0.277,100.034,4.0,0.543
0aE3V0zgSD2YwkEHW42gxG,Burning Up (Fire),67,['BTS'],2016-05-02,203351,0.00225,0.626,0.706,0.0,10.0,0.122,-3.201,0.0,0.0596,99.939,4.0,0.534
0pAPFaE1Iwfvex9EVJuQlG,Control (Somehow You Want Me),56,['Tenth Avenue North'],2016-10-14,248733,0.00208,0.509,0.75,0.0,11.0,0.182,-5.884,1.0,0.0397,120.001,4.0,0.131
58qd3nuwT6pse9UpUojZIQ,Misty,56,['Caamp'],2016-12-02,224445,0.714,0.596,0.403,0.00371,10.0,0.111,-7.961,1.0,0.0271,95.051,4.0,0.246
1J9pjLBs6L98PZA4yBNcuV,The Garbage Truck Song,57,['Blippi'],2016-02-18,182910,0.316,0.695,0.427,0.000464,4.0,0.0769,-13.493,1.0,0.0373,129.862,4.0,0.96
47FkZKuNcRg98jF9yrPPdm,Chain Smokin',55,['Morgan Wallen'],2016-07-29,222133,0.152,0.381,0.834,0.0,1.0,0.125,-3.84,0.0,0.0353,203.902,4.0,0.266
1AUxZY6hgoyrHTOSttSP2x,Too Deep,58,['dvsn'],2016-03-27,200223,0.286,0.616,0.243,0.143,9.0,0.264,-13.975,1.0,0.106,183.948,4.0,0.562
1KnJwhZU3DIBe54Q4HPpIl,Higher,58,['Rihanna'],2016-01-28,120626,0.115,0.293,0.566,0.0,3.0,0.119,-4.189,1.0,0.0413,153.199,3.0,0.404
4KHnHCB3KVJeQRHt9PM8uz,For You,58,['TV Girl'],2016-02-25,215386,0.102,0.554,0.862,0.00398,10.0,0.394,-6.477,1.0,0.0375,95.009,4.0,0.73
46ReZjLTWpWQo6U7g3m2Qg,Northern Redneck,55,['Aaron Lewis'],2016-09-16,219213,0.0188,0.616,0.756,0.0,6.0,0.358,-5.52,1.0,0.0273,78.944,4.0,0.609
26ZX2JrAb8AFbr8FFfAsO7,sex,59,['EDEN'],2016-08-19,218808,0.162,0.413,0.521,0.0,9.0,0.323,-4.469,1.0,0.0466,103.391,4.0,0.532
4dRYlZtS7kYfWxkYfMPTe7,Cheap Thrills,63,['Vitamin String Quartet'],2016-08-26,207640,0.136,0.384,0.186,0.228,2.0,0.101,-10.739,0.0,0.0379,179.798,4.0,0.545
1oGdVdYjeQvojGKDddxLQQ,True Colors,61,['The Weeknd'],2016-11-25,206013,0.286,0.624,0.424,0.0,1.0,0.173,-8.237,1.0,0.24,76.671,4.0,0.584
07XaOyTS5hyaWiUK1Bc3bR,True Love Waits,61,['Radiohead'],2016-05-08,283463,0.938,0.401,0.132,0.102,0.0,0.1,-15.569,1.0,0.0355,136.142,4.0,0.0381
4qqArAiTPueDxIp7cf87h7,Final Song,64,['MØ'],2016-05-13,235826,0.014,0.695,0.672,7.95e-05,1.0,0.0756,-6.109,0.0,0.0345,104.988,4.0,0.245
0N2Nx2lwHuqA203ZXoTwQL,(Do The) Act Like You Never Met Me,58,['TV Girl'],2016-02-25,254467,0.224,0.661,0.958,0.000548,10.0,0.26,-5.965,0.0,0.0599,107.633,4.0,0.93
0EIS2zaB3aQGtKOvzrodOU,Wildfire,55,['Watchhouse'],2016-09-30,329893,0.692,0.648,0.352,0.262,4.0,0.106,-10.11,1.0,0.0278,121.461,4.0,0.173
0ahcTCz4kcic6vfIEIlFkq,Roll The Bones - Audiotree Live Version,56,['Shakey Graves'],2016-02-22,291596,0.651,0.604,0.548,1.47e-05,1.0,0.0991,-10.253,1.0,0.0584,122.477,4.0,0.205
2KvhjbZPPtNXTB6wib1rXB,Mind brand,61,['Maretu'],2016-03-02,259230,0.00806,0.51,0.963,0.000151,10.0,0.175,-2.662,0.0,0.0523,155.976,4.0,0.57
1K1V7pNxjr6q6FORSJuwlm,Love Falls,56,['HELLYEAH'],2016-06-03,274164,0.00232,0.583,0.887,0.0,7.0,0.642,-4.11,1.0,0.0349,110.025,4.0,0.296
1jiLnzyX6pzVzIhTkUcSwj,Hollywood Dream,59,['Ayesha Erotica'],2016-06-16,198817,0.00515,0.783,0.504,1.9e-06,8.0,0.0864,-12.23,1.0,0.087,119.988,4.0,0.562
6fyFiyoywfLYikFDQuabmH,SleepMode,58,['BONES'],2016-04-11,163512,0.55,0.397,0.248,0.00378,0.0,0.0954,-12.878,1.0,0.0326,106.017,4.0,0.0976
3aMIgXaB04SzL68n4lMWLL,Tom Tom,60,['Holy Fuck'],2016-05-27,227720,0.000345,0.615,0.564,0.927,1.0,0.113,-7.871,0.0,0.0406,137.077,4.0,0.243
1rxB5KwQlyjYqmJU2ahy6V,Heart Attack,56,['Wild Rivers'],2016-04-16,260368,0.887,0.674,0.204,0.000209,5.0,0.0916,-13.535,1.0,0.0384,120.294,4.0,0.131
5xaZtThStjYVrv7vCs6mSQ,Baby Boy,59,['Childish Gambino'],2016-12-02,382093,0.101,0.539,0.359,0.541,2.0,0.0899,-9.812,0.0,0.0372,200.082,3.0,0.721
0ofLz0b9mmXXvDgQp7XPRd,Lifelines,57,['I Prevail'],2016-10-21,201480,0.00045,0.503,0.94,0.000536,1.0,0.217,-4.66,0.0,0.0475,160.03,4.0,0.532
3bT8vIfhau8ktNjo7scr9X,Say Cheese and Die,56,['$uicideboy$'],2016-09-11,161750,0.0336,0.717,0.803,1.99e-06,4.0,0.15,-6.113,0.0,0.113,94.962,4.0,0.272
4ckQIgBy1gVeevf7UAereE,Tin Man,54,['Miranda Lambert'],2016-11-18,259279,0.861,0.425,0.372,0.0148,0.0,0.0733,-10.92,1.0,0.03,79.456,4.0,0.292
3V8vWoCbKbfjNrPaQ4YtSg,untitled 05 | 09.21.2014.,57,['Kendrick Lamar'],2016-03-04,338426,0.321,0.461,0.62,0.0,0.0,0.151,-9.822,1.0,0.496,153.941,4.0,0.422
7rR5X9RKz5VprclstYOLb5,Breakers Roar,56,['Sturgill Simpson'],2016-04-15,212586,0.669,0.369,0.31,0.514,11.0,0.245,-13.384,0.0,0.0309,84.41,4.0,0.165
